model_spec,source_model_spec,candidate_generator_model_spec,claim_id,source_verdict,source_scoring_label,source_label_authority,source_result_path,known_negative_or_fragile_source,candidate_count,valid_candidate_count,blocked_candidate_count,confirmed_candidate_count,exploratory_confirmed_count,external_confirmed_count,execution_error_count,stopped_reason,transform_types,blocked_reasons,execution_errors,final_labels
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_abide1_s2,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,35,0,35,0,0,0,0,max_rounds_exhausted,contract_correction;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;stronger_design;contract_correction;fixed_estimand;narrower_outcome_family;fixed_estimand;narrower_outcome_family;narrower_outcome_family;contract_correction;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;contract_correction;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;contract_correction;narrower_outcome_family;narrower_outcome_family;contract_correction;narrower_outcome_family;moderator_or_subgroup;contract_correction;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_abide1_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_abide1_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,27,0,27,0,0,0,0,max_rounds_exhausted,contract_correction;stronger_design;contract_correction;stronger_design;contract_correction;stronger_design;contract_correction;stronger_design;moderator_or_subgroup;moderator_or_subgroup;fixed_estimand;stronger_design;moderator_or_subgroup;stronger_design;fixed_estimand;fixed_estimand;stronger_design;moderator_or_subgroup;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup;contract_correction;stronger_design;fixed_estimand;fixed_estimand;moderator_or_subgroup;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_abide1_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,31,0,31,0,0,0,0,max_rounds_exhausted,fixed_estimand;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;moderator_or_subgroup;stronger_design;narrower_outcome_family;fixed_estimand;narrower_outcome_family;narrower_outcome_family;fixed_estimand;contract_correction;fixed_estimand;narrower_outcome_family;narrower_outcome_family;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;contract_correction;contract_correction;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;stronger_design;moderator_or_subgroup;fixed_estimand;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_gsp_s1,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_gsp_s1,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,15,0,15,0,0,0,0,no_candidates,contract_correction;contract_correction;narrower_outcome_family;narrower_outcome_family;moderator_or_subgroup;stronger_design;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;narrower_outcome_family;contract_correction;fixed_estimand;contract_correction;fixed_estimand;contract_correction,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_gsp_s1,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,0,0,0,0,0,0,0,no_candidates,,,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_gsp_s2,non_replicated,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,31,0,31,0,0,0,0,max_rounds_exhausted,fixed_estimand;narrower_outcome_family;moderator_or_subgroup;narrower_outcome_family;moderator_or_subgroup;stronger_design;moderator_or_subgroup;contract_correction;stronger_design;fixed_estimand;contract_correction;fixed_estimand;fixed_estimand;contract_correction;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;contract_correction;stronger_design;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;contract_correction;narrower_outcome_family;narrower_outcome_family;contract_correction;narrower_outcome_family;stronger_design;moderator_or_subgroup,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_site_confound_gsp_s2,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,28,0,28,0,0,0,0,max_rounds_exhausted,contract_correction;stronger_design;contract_correction;stronger_design;stronger_design;moderator_or_subgroup;moderator_or_subgroup;contract_correction;stronger_design;stronger_design;contract_correction;stronger_design;stronger_design;contract_correction;stronger_design;stronger_design;contract_correction;stronger_design;stronger_design;contract_correction;stronger_design;stronger_design;moderator_or_subgroup;contract_correction;stronger_design;stronger_design;contract_correction;contract_correction,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_p_fishing_gsp_s2,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,8,0,8,0,0,0,0,no_candidates,fixed_estimand;moderator_or_subgroup;narrower_outcome_family;contract_correction;narrower_outcome_family;moderator_or_subgroup;moderator_or_subgroup;contract_correction,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
benchmark/no-feedback-fullscale,benchmark/no-feedback-fullscale,openai:gpt-5,neg_random_label_gsp_s3,fragile,known_null,main,review-stage/negatives-expansion/negatives_expansion_results.json,True,34,0,34,0,0,0,0,max_rounds_exhausted,fixed_estimand;narrower_outcome_family;fixed_estimand;narrower_outcome_family;narrower_outcome_family;narrower_outcome_family;stronger_design;stronger_design;narrower_outcome_family;stronger_design;narrower_outcome_family;stronger_design;moderator_or_subgroup;moderator_or_subgroup;stronger_design;stronger_design;fixed_estimand;narrower_outcome_family;moderator_or_subgroup;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;stronger_design;moderator_or_subgroup;moderator_or_subgroup;narrower_outcome_family;fixed_estimand;stronger_design;stronger_design;stronger_design,proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed;proposal_validation_failed,,
